               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                   O2                   CO                  CO2
                 233               142909         2.3200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 234               142909         2.3300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 235               142909         2.3400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 236               142909         2.3500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 237               142909         2.3600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 238               142909         2.3700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 239               142909         2.3800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 240               142909         2.3900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 241               142909         2.4000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 242               142909         2.4100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 243               142909         2.4200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 244               142909         2.4300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 245               142909         2.4400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 246               142909         2.4500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 247               142909         2.4600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 248               142909         2.4700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 249               142909         2.4800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 250               142909         2.4900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 251               142909         2.5000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 252               142909         2.5100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 253               142909         2.5200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 254               142909         2.5300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 255               142909         2.5400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 256               142909         2.5500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 257               142909         2.5600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 258               142909         2.5700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 259               142909         2.5800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 260               142909         2.5900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 261               142909         2.6000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 262               142909         2.6100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 263               142909         2.6200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 264               142909         2.6300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 265               142909         2.6400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 266               142909         2.6500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 267               142909         2.6600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 268               142909         2.6700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 269               142909         2.6800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 270               142909         2.6900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 271               142909         2.7000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 272               142909         2.7100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 273               142909         2.7200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 274               142909         2.7300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 275               142909         2.7400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 276               142909         2.7500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 277               142909         2.7600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 278               142909         2.7700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 279               142909         2.7800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 280               142909         2.7900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 281               142909         2.8000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 282               142909         2.8100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 283               142909         2.8200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 284               142909         2.8300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 285               142909         2.8400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 286               142909         2.8500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 287               142909         2.8600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 288               142909         2.8700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 289               142909         2.8800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 290               142909         2.8900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 291               142909         2.9000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 292               142909         2.9100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 293               142909         2.9200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 294               142909         2.9300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 295               142909         2.9400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 296               142909         2.9500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 297               142909         2.9600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 298               142909         2.9700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 299               142909         2.9800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 300               142909         2.9900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 301               142909         3.0000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 302               142909         3.0100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 303               142909         3.0200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 304               142909         3.0300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 305               142909         3.0400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 306               142909         3.0500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 307               142909         3.0600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 308               142909         3.0700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 309               142909         3.0800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 310               142909         3.0900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 311               142909         3.1000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 312               142909         3.1100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 313               142909         3.1200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 314               142909         3.1300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 315               142909         3.1400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 316               142909         3.1500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 317               142909         3.1600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 318               142909         3.1700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 319               142909         3.1800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 320               142909         3.1900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 321               142909         3.2000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 322               142909         3.2100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 323               142909         3.2200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 324               142909         3.2300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 325               142909         3.2400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 326               142909         3.2500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 327               142909         3.2600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 328               142909         3.2700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 329               142909         3.2800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 330               142909         3.2900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 331               142909         3.3000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 332               142909         3.3100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 333               142909         3.3200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 334               142909         3.3300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 335               142909         3.3400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 336               142909         3.3500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 337               142909         3.3600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 338               142909         3.3700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 339               142909         3.3800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 340               142909         3.3900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 341               142909         3.4000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 342               142909         3.4100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 343               142909         3.4200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 344               142909         3.4300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 345               142909         3.4400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 346               142909         3.4500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 347               142909         3.4600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 348               142909         3.4700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 349               142909         3.4800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 350               142909         3.4900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 351               142909         3.5000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 352               142909         3.5100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 353               142909         3.5200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 354               142909         3.5300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 355               142909         3.5400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 356               142909         3.5500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 357               142909         3.5600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 358               142909         3.5700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 359               142909         3.5800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 360               142909         3.5900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 361               142909         3.6000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 362               142909         3.6100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 363               142909         3.6200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 364               142909         3.6300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 365               142909         3.6400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 366               142909         3.6500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 367               142909         3.6600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 368               142909         3.6700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 369               142909         3.6800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 370               142909         3.6900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 371               142909         3.7000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 372               142909         3.7100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 373               142909         3.7200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 374               142909         3.7300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 375               142909         3.7400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 376               142909         3.7500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 377               142909         3.7600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 378               142909         3.7700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 379               142909         3.7800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 380               142909         3.7900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 381               142909         3.8000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 382               142909         3.8100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 383               142909         3.8200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 384               142909         3.8300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 385               142909         3.8400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 386               142909         3.8500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 387               142909         3.8600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 388               142909         3.8700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 389               142909         3.8800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 390               142909         3.8900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 391               142909         3.9000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 392               142909         3.9100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 393               142909         3.9200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 394               142909         3.9300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 395               142909         3.9400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 396               142909         3.9500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 397               142909         3.9600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 398               142909         3.9700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 399               142909         3.9800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 400               142909         3.9900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 401               142909         4.0000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 402               142909         4.0100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 403               142909         4.0200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 404               142909         4.0300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 405               142909         4.0400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 406               142909         4.0500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 407               142909         4.0600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 408               142909         4.0700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 409               142909         4.0800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 410               142909         4.0900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 411               142909         4.1000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 412               142909         4.1100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 413               142909         4.1200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 414               142909         4.1300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 415               142909         4.1400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 416               142909         4.1500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 417               142909         4.1600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 418               142909         4.1700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 419               142909         4.1800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 420               142909         4.1900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 421               142909         4.2000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 422               142909         4.2100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 423               142909         4.2200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 424               142909         4.2300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 425               142909         4.2400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 426               142909         4.2500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 427               142909         4.2600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 428               142909         4.2700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 429               142909         4.2800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 430               142909         4.2900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 431               142909         4.3000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 432               142909         4.3100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 433               142909         4.3200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 434               142909         4.3300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 435               142909         4.3400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 436               142909         4.3500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 437               142909         4.3600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 438               142909         4.3700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 439               142909         4.3800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 440               142909         4.3900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 441               142909         4.4000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 442               142909         4.4100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 443               142909         4.4200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 444               142909         4.4300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 445               142909         4.4400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 446               142909         4.4500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 447               142909         4.4600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 448               142909         4.4700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 449               142909         4.4800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 450               142909         4.4900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 451               142909         4.5000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 452               142909         4.5100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 453               142909         4.5200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 454               142909         4.5300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 455               142909         4.5400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 456               142909         4.5500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 457               142909         4.5600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 458               142909         4.5700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 459               142909         4.5800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 460               142909         4.5900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 461               142909         4.6000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 462               142909         4.6100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 463               142909         4.6200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 464               142909         4.6300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
