               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                   O2                   CO                  CO2
                 469               139506         4.6800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 470               139506         4.6900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 471               139506         4.7000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 472               139506         4.7100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 473               139506         4.7200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 474               139506         4.7300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 475               139506         4.7400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 476               139506         4.7500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 477               139506         4.7600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 478               139506         4.7700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 479               139506         4.7800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 480               139506         4.7900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 481               139506         4.8000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 482               139506         4.8100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 483               139506         4.8200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 484               139506         4.8300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 485               139506         4.8400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 486               139506         4.8500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 487               139506         4.8600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 488               139506         4.8700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 489               139506         4.8800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 490               139506         4.8900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 491               139506         4.9000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 492               139506         4.9100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 493               139506         4.9200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 494               139506         4.9300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 495               139506         4.9400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 496               139506         4.9500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 497               139506         4.9600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 498               139506         4.9700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 499               139506         4.9800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 500               139506         4.9900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 501               139506         5.0000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
