               Entry              Nevents                           Time                    Temperature                         Energy                  O*                  CO*                   O2                   CO                  CO2
                 233               134701         2.3200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 234               134701         2.3300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 235               134701         2.3400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 236               134701         2.3500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 237               134701         2.3600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 238               134701         2.3700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 239               134701         2.3800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 240               134701         2.3900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 241               134701         2.4000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 242               134701         2.4100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 243               134701         2.4200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 244               134701         2.4300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 245               134701         2.4400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 246               134701         2.4500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 247               134701         2.4600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 248               134701         2.4700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 249               134701         2.4800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 250               134701         2.4900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 251               134701         2.5000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 252               134701         2.5100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 253               134701         2.5200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 254               134701         2.5300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 255               134701         2.5400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 256               134701         2.5500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 257               134701         2.5600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 258               134701         2.5700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 259               134701         2.5800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 260               134701         2.5900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 261               134701         2.6000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 262               134701         2.6100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 263               134701         2.6200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 264               134701         2.6300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 265               134701         2.6400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 266               134701         2.6500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 267               134701         2.6600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 268               134701         2.6700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 269               134701         2.6800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 270               134701         2.6900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 271               134701         2.7000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 272               134701         2.7100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 273               134701         2.7200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 274               134701         2.7300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 275               134701         2.7400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 276               134701         2.7500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 277               134701         2.7600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 278               134701         2.7700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 279               134701         2.7800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 280               134701         2.7900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 281               134701         2.8000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 282               134701         2.8100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 283               134701         2.8200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 284               134701         2.8300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 285               134701         2.8400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 286               134701         2.8500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 287               134701         2.8600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 288               134701         2.8700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 289               134701         2.8800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 290               134701         2.8900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 291               134701         2.9000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 292               134701         2.9100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 293               134701         2.9200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 294               134701         2.9300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 295               134701         2.9400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 296               134701         2.9500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 297               134701         2.9600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 298               134701         2.9700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 299               134701         2.9800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 300               134701         2.9900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 301               134701         3.0000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 302               134701         3.0100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 303               134701         3.0200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 304               134701         3.0300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 305               134701         3.0400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 306               134701         3.0500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 307               134701         3.0600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 308               134701         3.0700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 309               134701         3.0800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 310               134701         3.0900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 311               134701         3.1000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 312               134701         3.1100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 313               134701         3.1200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 314               134701         3.1300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 315               134701         3.1400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 316               134701         3.1500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 317               134701         3.1600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 318               134701         3.1700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 319               134701         3.1800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 320               134701         3.1900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 321               134701         3.2000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 322               134701         3.2100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 323               134701         3.2200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 324               134701         3.2300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 325               134701         3.2400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 326               134701         3.2500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 327               134701         3.2600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 328               134701         3.2700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 329               134701         3.2800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 330               134701         3.2900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 331               134701         3.3000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 332               134701         3.3100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 333               134701         3.3200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 334               134701         3.3300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 335               134701         3.3400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 336               134701         3.3500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 337               134701         3.3600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 338               134701         3.3700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 339               134701         3.3800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 340               134701         3.3900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 341               134701         3.4000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 342               134701         3.4100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 343               134701         3.4200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 344               134701         3.4300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 345               134701         3.4400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 346               134701         3.4500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 347               134701         3.4600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 348               134701         3.4700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 349               134701         3.4800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 350               134701         3.4900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 351               134701         3.5000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 352               134701         3.5100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 353               134701         3.5200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 354               134701         3.5300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 355               134701         3.5400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 356               134701         3.5500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 357               134701         3.5600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 358               134701         3.5700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 359               134701         3.5800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 360               134701         3.5900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 361               134701         3.6000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 362               134701         3.6100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 363               134701         3.6200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 364               134701         3.6300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 365               134701         3.6400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 366               134701         3.6500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 367               134701         3.6600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 368               134701         3.6700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 369               134701         3.6800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 370               134701         3.6900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 371               134701         3.7000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 372               134701         3.7100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 373               134701         3.7200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 374               134701         3.7300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 375               134701         3.7400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 376               134701         3.7500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 377               134701         3.7600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 378               134701         3.7700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 379               134701         3.7800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 380               134701         3.7900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 381               134701         3.8000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 382               134701         3.8100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 383               134701         3.8200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 384               134701         3.8300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 385               134701         3.8400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 386               134701         3.8500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 387               134701         3.8600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 388               134701         3.8700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 389               134701         3.8800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 390               134701         3.8900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 391               134701         3.9000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 392               134701         3.9100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 393               134701         3.9200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 394               134701         3.9300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 395               134701         3.9400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 396               134701         3.9500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 397               134701         3.9600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 398               134701         3.9700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 399               134701         3.9800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 400               134701         3.9900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 401               134701         4.0000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 402               134701         4.0100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 403               134701         4.0200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 404               134701         4.0300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 405               134701         4.0400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 406               134701         4.0500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 407               134701         4.0600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 408               134701         4.0700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 409               134701         4.0800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 410               134701         4.0900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 411               134701         4.1000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 412               134701         4.1100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 413               134701         4.1200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 414               134701         4.1300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 415               134701         4.1400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 416               134701         4.1500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 417               134701         4.1600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 418               134701         4.1700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 419               134701         4.1800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 420               134701         4.1900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 421               134701         4.2000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 422               134701         4.2100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 423               134701         4.2200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 424               134701         4.2300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 425               134701         4.2400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 426               134701         4.2500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 427               134701         4.2600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 428               134701         4.2700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 429               134701         4.2800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 430               134701         4.2900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 431               134701         4.3000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 432               134701         4.3100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 433               134701         4.3200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 434               134701         4.3300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 435               134701         4.3400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 436               134701         4.3500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 437               134701         4.3600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 438               134701         4.3700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 439               134701         4.3800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 440               134701         4.3900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 441               134701         4.4000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 442               134701         4.4100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 443               134701         4.4200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 444               134701         4.4300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 445               134701         4.4400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 446               134701         4.4500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 447               134701         4.4600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 448               134701         4.4700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 449               134701         4.4800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 450               134701         4.4900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 451               134701         4.5000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 452               134701         4.5100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 453               134701         4.5200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 454               134701         4.5300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 455               134701         4.5400000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 456               134701         4.5500000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 457               134701         4.5600000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 458               134701         4.5700000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 459               134701         4.5800000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 460               134701         4.5900000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 461               134701         4.6000000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 462               134701         4.6100000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 463               134701         4.6200000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
                 464               134701         4.6300000000000000E+02         9.0000000000000000E+02         0.0000000000000000E+00                   0                 1000                    0                -1000                    0
